id_competitor,price,airline,id_flight
5,15104,163,408046007
63,15339,163,408046007
20,15517,163,408046007
106,21737,163,408046007
5,15728,282,408046009
63,15738,282,408046009
74,15753,282,408046009
32,16019,282,408046009
310,16153,282,408046009
27,16235,282,408046009
20,16539,282,408046009
63,16321,163,408046011
27,16390,163,408046011
74,16406,163,408046011
5,16458,163,408046011
32,16804,163,408046011
20,17101,163,408046011
28,21544,532,408047125
90,21652,532,408047125
92,21728,532,408047125
74,21841,532,408047125
32,22226,532,408047125
5,22290,532,408047125
106,22359,532,408047125
63,22402,532,408047125
20,22488,532,408047125
63,24591,757,408047127
74,24881,757,408047127
32,24903,757,408047127
106,24974,757,408047127
28,25074,757,408047127
92,25125,757,408047127
20,25172,757,408047127
90,25677,757,408047127
5,26277,757,408047127
63,25312,757,408049003
90,25676,757,408049003
106,25705,757,408049003
74,25713,757,408049003
28,25774,757,408049003
20,25841,757,408049003
5,26558,757,408049003
90,56426,532,408050667
183,56882,532,408050667
28,57150,532,408050667
92,57276,532,408050667
32,58039,532,408050667
20,58123,532,408050667
106,58970,532,408050667
63,59636,532,408050667
60,59827,532,408050667
33,67155,532,408050667
24,5520,802,408051466
183,5520,802,408051466
90,5526,802,408051466
63,5642,802,408051466
32,5674,802,408051466
28,5754,802,408051466
92,5760,802,408051466
20,6090,802,408051466
106,6128,802,408051466
33,6140,802,408051466
27,6344,802,408051466
5,6468,802,408051466
360,5940,243,408052464
74,5970,243,408052464
63,6120,243,408052464
90,6157,243,408052464
32,6201,243,408052464
5,6216,243,408052464
106,6230,243,408052464
107,6333,243,408052464
20,6828,243,408052464
360,8940,243,408052466
32,9061,243,408052466
90,9169,243,408052466
63,9195,243,408052466
74,9253,243,408052466
5,9333,243,408052466
106,9347,243,408052466
107,9513,243,408052466
20,9916,243,408052466
360,11340,243,408052468
32,11502,243,408052468
90,11631,243,408052468
63,11634,243,408052468
74,11729,243,408052468
5,11829,243,408052468
106,11840,243,408052468
107,12057,243,408052468
20,12386,243,408052468
360,15270,243,408052470
32,15463,243,408052470
63,15708,243,408052470
90,15808,243,408052470
5,15912,243,408052470
106,15923,243,408052470
74,15930,243,408052470
107,16224,243,408052470
20,16430,243,408052470
28,4562,532,408052992
92,4603,532,408052992
5,4675,532,408052992
90,4678,532,408052992
106,4740,532,408052992
32,4773,532,408052992
20,4843,532,408052992
63,4850,532,408052992
33,7397,532,408052992
24,1380,802,408053267
20,1380,802,408053267
63,1410,802,408053267
32,1438,802,408053267
28,1442,802,408053267
92,1446,802,408053267
90,1543,802,408053267
5,1565,802,408053267
33,1681,802,408053267
106,2013,802,408053267
32,11308,280,408056035
106,11529,280,408056035
81,12105,280,408056035
63,12675,280,408056035
90,12705,280,408056035
74,12868,280,408056035
5,12897,280,408056035
20,13234,280,408056035
32,37135,757,408056051
106,37244,757,408056051
74,37266,757,408056051
28,37388,757,408056051
92,37452,757,408056051
20,37495,757,408056051
90,38180,757,408056051
5,38980,757,408056051
32,37135,757,408056053
106,37244,757,408056053
74,37266,757,408056053
28,37388,757,408056053
92,37452,757,408056053
20,37495,757,408056053
90,38180,757,408056053
5,38980,757,408056053
32,37135,757,408056055
106,37244,757,408056055
74,37266,757,408056055
28,37388,757,408056055
92,37452,757,408056055
20,37495,757,408056055
90,38180,757,408056055
5,38980,757,408056055
32,37135,757,408056057
106,37244,757,408056057
74,37266,757,408056057
28,37388,757,408056057
92,37452,757,408056057
20,37495,757,408056057
90,38180,757,408056057
5,38980,757,408056057
360,1790,243,408056665
63,1800,243,408056665
74,1800,243,408056665
5,1848,243,408056665
90,1848,243,408056665
106,1879,243,408056665
32,1884,243,408056665
20,2110,243,408056665
110,2185,163,408056667
74,2215,163,408056667
90,2258,163,408056667
63,2319,163,408056667
28,2323,163,408056667
5,2383,163,408056667
20,2406,163,408056667
106,2867,163,408056667
63,3699,757,408056669
74,3699,757,408056669
106,3857,757,408056669
92,3874,757,408056669
28,3875,757,408056669
32,3894,757,408056669
20,3927,757,408056669
90,4074,757,408056669
5,4076,757,408056669
63,4199,757,408056671
74,4199,757,408056671
106,4377,757,408056671
92,4393,757,408056671
28,4397,757,408056671
32,4410,757,408056671
20,4447,757,408056671
90,4593,757,408056671
5,4595,757,408056671
219,13450,533,408057865
32,14349,533,408057865
63,14440,533,408057865
90,14496,533,408057865
5,14864,533,408057865
20,14905,533,408057865
123,15346,533,408057865
32,14848,163,408057874
90,14856,163,408057874
20,14954,163,408057874
63,15090,163,408057874
5,15136,163,408057874
123,15218,163,408057874
24,4895,802,408058014
74,4906,802,408058014
63,4991,802,408058014
32,5054,802,408058014
90,5067,802,408058014
28,5090,802,408058014
92,5109,802,408058014
20,5457,802,408058014
5,5609,802,408058014
33,5808,802,408058014
106,6585,802,408058014
363,15296,757,408059223
63,15370,757,408059223
74,15546,757,408059223
32,15598,757,408059223
106,15618,757,408059223
28,15682,757,408059223
92,15702,757,408059223
20,15759,757,408059223
90,16252,757,408059223
5,16480,757,408059223
28,18296,532,408059225
90,18426,532,408059225
92,18428,532,408059225
74,18487,532,408059225
63,18530,532,408059225
5,18818,532,408059225
32,18827,532,408059225
20,18977,532,408059225
106,19001,532,408059225
74,7598,757,408059947
363,7750,757,408059947
106,7913,757,408059947
32,7930,757,408059947
28,7954,757,408059947
92,7954,757,408059947
20,8010,757,408059947
90,8564,757,408059947
5,8766,757,408059947
218,8786,757,408059947
110,8445,163,408059949
74,8505,163,408059949
90,8705,163,408059949
28,8876,163,408059949
218,8930,163,408059949
5,8949,163,408059949
20,8991,163,408059949
63,9041,163,408059949
106,9969,163,408059949
363,10003,163,408059949
63,4577,148,408060578
90,4739,148,408060578
20,4752,148,408060578
107,4792,148,408060578
28,4806,148,408060578
32,4818,148,408060578
106,4938,148,408060578
28,16019,532,408061786
92,16165,532,408061786
74,16235,532,408061786
32,16513,532,408061786
5,16603,532,408061786
106,16674,532,408061786
20,16804,532,408061786
63,16963,532,408061786
185,30617,13,408066725
680,31024,1487,13,408066725
106,31802,13,408066725
63,32286,13,408066725
107,32338,13,408066725
90,32886,13,408066725
20,33085,13,408066725
60,33401,13,408066725
33,39486,13,408066725
63,2343,148,408067462
32,2491,148,408067462
90,2534,148,408067462
20,2542,148,408067462
74,2560,148,408067462
106,2650,148,408067462
60,2719,148,408067462
183,2744,148,408067462
33,2815,148,408067462
107,2939,148,408067462
63,6984,148,408067464
90,7071,148,408067464
20,7113,148,408067464
106,7128,148,408067464
74,7139,148,408067464
107,7158,148,408067464
32,7207,148,408067464
60,7674,148,408067464
183,7726,148,408067464
33,7741,148,408067464
106,8876,275,408067475
90,9434,275,408067475
63,9504,275,408067475
74,9546,275,408067475
60,9700,275,408067475
33,9990,275,408067475
20,10039,275,408067475
32,12542,275,408067475
110,9348,163,408070695
74,9718,163,408070695
28,9762,163,408070695
20,9864,163,408070695
90,9962,163,408070695
33,10032,163,408070695
106,10047,163,408070695
5,10210,163,408070695
63,10330,163,408070695
185,9828,13,408070706
60,12120,13,408070706
106,17260,13,408070706
32,17741,13,408070706
63,17804,13,408070706
107,17954,13,408070706
74,18230,13,408070706
90,18365,13,408070706
20,18539,13,408070706
27,19156,13,408070706
5,19915,13,408070706
81,9125,280,408071197
63,9531,280,408071197
90,9555,280,408071197
74,9660,280,408071197
5,9666,280,408071197
110,9895,280,408071197
20,9914,280,408071197
32,10086,280,408071197
28,10381,280,408071197
106,11143,280,408071197
74,10544,532,408071200
28,10566,532,408071200
92,10686,532,408071200
90,10763,532,408071200
32,10991,532,408071200
106,11023,532,408071200
5,11040,532,408071200
27,11130,532,408071200
20,11276,532,408071200
63,11416,532,408071200
313,12258,532,408071200
74,14796,757,408072160
63,14796,757,408072160
363,15092,757,408072160
32,15375,757,408072160
106,15398,757,408072160
90,15408,757,408072160
28,15488,757,408072160
92,15496,757,408072160
20,15551,757,408072160
5,16276,757,408072160
27,16300,757,408072160
6,16576,757,408072160
90,16633,757,408072163
74,16796,757,408072163
363,17132,757,408072163
32,17454,757,408072163
106,17478,757,408072163
28,17560,757,408072163
92,17572,757,408072163
20,17630,757,408072163
5,18352,757,408072163
27,18396,757,408072163
6,18656,757,408072163
63,21196,757,408072163
185,17594,13,408073411
106,18026,13,408073411
32,19729,13,408073411
28,19850,13,408073411
63,20002,13,408073411
74,20153,13,408073411
107,20302,13,408073411
20,20547,13,408073411
90,20804,13,408073411
183,21227,76,13,408073411
60,21875,13,408073411
5,23244,13,408073411
185,17594,13,408073413
106,18026,13,408073413
32,19729,13,408073413
28,19850,13,408073413
90,19991,13,408073413
63,20002,13,408073413
74,20153,13,408073413
107,20302,13,408073413
20,20547,13,408073413
183,21227,76,13,408073413
60,21875,13,408073413
5,23244,13,408073413
185,17594,13,408073415
106,18026,13,408073415
32,19729,13,408073415
28,19850,13,408073415
63,20002,13,408073415
74,20153,13,408073415
107,20302,13,408073415
20,20547,13,408073415
90,20804,13,408073415
183,21227,76,13,408073415
60,21875,13,408073415
5,23244,13,408073415
185,17594,13,408073417
106,18026,13,408073417
32,19729,13,408073417
28,19850,13,408073417
63,20002,13,408073417
74,20153,13,408073417
107,20302,13,408073417
20,20547,13,408073417
90,20804,13,408073417
183,21227,76,13,408073417
60,21875,13,408073417
5,23244,13,408073417
106,18026,13,408073419
32,19729,13,408073419
28,19850,13,408073419
90,19929,13,408073419
63,20002,13,408073419
74,20153,13,408073419
107,20302,13,408073419
20,20547,13,408073419
183,21227,76,13,408073419
60,21875,13,408073419
5,23244,13,408073419
106,18026,13,408073421
32,19729,13,408073421
28,19850,13,408073421
63,20002,13,408073421
74,20153,13,408073421
107,20302,13,408073421
20,20547,13,408073421
90,20804,13,408073421
183,21227,76,13,408073421
60,21875,13,408073421
5,23244,13,408073421
185,18974,13,408073423
106,19425,13,408073423
32,21150,13,408073423
28,21226,13,408073423
63,21402,13,408073423
107,21424,13,408073423
74,21591,13,408073423
20,21982,13,408073423
90,22240,13,408073423
183,22675,11,13,408073423
60,23311,13,408073423
5,24678,13,408073423
106,19425,13,408073425
32,21150,13,408073425
28,21226,13,408073425
63,21402,13,408073425
107,21424,13,408073425
74,21591,13,408073425
20,21982,13,408073425
90,22240,13,408073425
183,22675,11,13,408073425
60,23311,13,408073425
5,24678,13,408073425
106,19425,13,408073427
32,21150,13,408073427
28,21226,13,408073427
90,21355,13,408073427
63,21402,13,408073427
107,21424,13,408073427
74,21591,13,408073427
20,21982,13,408073427
183,22675,11,13,408073427
60,23311,13,408073427
5,24678,13,408073427
106,20648,13,408073435
32,22331,13,408073435
28,22422,13,408073435
90,22606,13,408073435
63,22622,13,408073435
107,22632,13,408073435
74,22841,13,408073435
20,23229,13,408073435
183,23933,68,13,408073435
60,24560,13,408073435
5,25924,13,408073435
185,20174,13,408073437
106,20648,13,408073437
32,22331,13,408073437
28,22422,13,408073437
63,22622,13,408073437
107,22632,13,408073437
74,22841,13,408073437
20,23229,13,408073437
90,23554,13,408073437
183,23933,68,13,408073437
60,24560,13,408073437
5,25924,13,408073437
106,20648,13,408073439
32,22331,13,408073439
28,22422,13,408073439
63,22622,13,408073439
107,22632,13,408073439
74,22841,13,408073439
20,23229,13,408073439
90,23554,13,408073439
183,23933,68,13,408073439
60,24560,13,408073439
5,25924,13,408073439
106,20648,13,408073441
32,22331,13,408073441
28,22422,13,408073441
63,22622,13,408073441
107,22632,13,408073441
90,22669,13,408073441
74,22841,13,408073441
20,23229,13,408073441
183,23933,68,13,408073441
60,24560,13,408073441
5,25924,13,408073441
185,20174,13,408073443
106,20648,13,408073443
32,22331,13,408073443
28,22422,13,408073443
63,22622,13,408073443
107,22632,13,408073443
74,22841,13,408073443
20,23229,13,408073443
90,23554,13,408073443
183,23933,68,13,408073443
60,24560,13,408073443
5,25924,13,408073443
106,20648,13,408073445
32,22331,13,408073445
28,22422,13,408073445
63,22622,13,408073445
107,22632,13,408073445
74,22841,13,408073445
20,23229,13,408073445
90,23554,13,408073445
183,23933,68,13,408073445
60,24560,13,408073445
5,25924,13,408073445
106,24144,13,408073447
32,25703,13,408073447
28,25854,13,408073447
107,26010,13,408073447
63,26114,13,408073447
90,26734,13,408073447
20,26805,13,408073447
183,27541,57,13,408073447
74,28487,13,408073447
5,29498,13,408073447
60,32453,13,408073447
185,23614,13,408073449
106,24144,13,408073449
32,25703,13,408073449
28,25854,13,408073449
107,26010,13,408073449
63,26114,13,408073449
90,26734,13,408073449
20,26805,13,408073449
183,27541,57,13,408073449
185,9487,13,408073850
106,9713,13,408073850
32,10580,13,408073850
28,10618,13,408073850
107,10712,13,408073850
63,10759,13,408073850
74,10796,13,408073850
90,11119,13,408073850
20,11121,13,408073850
60,11656,13,408073850
5,12589,13,408073850
185,12497,13,408073856
106,12771,13,408073856
32,13531,13,408073856
28,13621,13,408073856
107,13729,13,408073856
63,13831,13,408073856
90,14083,13,408073856
20,14250,13,408073856
74,14951,13,408073856
5,15716,13,408073856
60,17508,13,408073856
185,12497,13,408073858
106,12771,13,408073858
32,13531,13,408073858
28,13621,13,408073858
107,13729,13,408073858
63,13831,13,408073858
90,14083,13,408073858
20,14250,13,408073858
60,14786,13,408073858
74,14951,13,408073858
5,15716,13,408073858
185,12497,13,408073860
106,12771,13,408073860
32,13531,13,408073860
28,13621,13,408073860
107,13729,13,408073860
63,13831,13,408073860
90,14083,13,408073860
20,14250,13,408073860
60,14786,13,408073860
74,14951,13,408073860
5,15716,13,408073860
185,12497,13,408073862
106,12771,13,408073862
32,13531,13,408073862
28,13621,13,408073862
107,13729,13,408073862
63,13831,13,408073862
90,14083,13,408073862
20,14250,13,408073862
60,14786,13,408073862
74,14951,13,408073862
5,15716,13,408073862
185,12497,13,408073864
106,12771,13,408073864
32,13531,13,408073864
28,13621,13,408073864
107,13729,13,408073864
63,13831,13,408073864
90,14083,13,408073864
20,14250,13,408073864
60,14786,13,408073864
74,14951,13,408073864
5,15716,13,408073864
185,12497,13,408073866
106,12771,13,408073866
32,13531,13,408073866
28,13621,13,408073866
107,13729,13,408073866
63,13831,13,408073866
90,14083,13,408073866
20,14250,13,408073866
60,14786,13,408073866
74,14951,13,408073866
5,15716,13,408073866
185,12497,13,408073868
106,12771,13,408073868
32,13531,13,408073868
28,13621,13,408073868
107,13729,13,408073868
63,13831,13,408073868
90,14083,13,408073868
20,14250,13,408073868
74,14951,13,408073868
5,15716,13,408073868
60,17508,13,408073868
185,12497,13,408073870
106,12771,13,408073870
32,13531,13,408073870
28,13621,13,408073870
107,13729,13,408073870
63,13831,13,408073870
90,14083,13,408073870
20,14250,13,408073870
60,14786,13,408073870
74,14951,13,408073870
5,15716,13,408073870
185,15077,13,408073874
106,15392,13,408073874
28,16187,13,408073874
107,16359,13,408073874
63,16377,13,408073874
90,16761,13,408073874
20,16932,13,408073874
32,17044,13,408073874
74,17595,13,408073874
5,18397,13,408073874
60,19107,13,408073874
185,15077,13,408073876
106,15392,13,408073876
28,16187,13,408073876
107,16359,13,408073876
63,16377,13,408073876
90,16761,13,408073876
20,16932,13,408073876
32,17044,13,408073876
74,17595,13,408073876
5,18397,13,408073876
60,19107,13,408073876
185,15077,13,408073878
106,15392,13,408073878
28,16187,13,408073878
107,16359,13,408073878
63,16377,13,408073878
90,16761,13,408073878
20,16932,13,408073878
32,17044,13,408073878
60,17469,13,408073878
74,17595,13,408073878
5,18397,13,408073878
185,15077,13,408073880
106,15392,13,408073880
28,16187,13,408073880
107,16359,13,408073880
63,16377,13,408073880
90,16761,13,408073880
20,16932,13,408073880
32,17044,13,408073880
74,17595,13,408073880
5,18397,13,408073880
60,19107,13,408073880
185,15077,13,408073882
106,15392,13,408073882
28,16187,13,408073882
107,16359,13,408073882
90,16761,13,408073882
20,16932,13,408073882
32,17044,13,408073882
74,17595,13,408073882
5,18397,13,408073882
60,19451,13,408073882
185,15677,13,408073884
106,16004,13,408073884
28,16785,13,408073884
107,16962,13,408073884
90,17383,13,408073884
20,17555,13,408073884
32,17666,13,408073884
60,18094,13,408073884
74,18210,13,408073884
5,19020,13,408073884
24,6965,802,408074765
90,7118,802,408074765
32,7144,802,408074765
28,7175,802,408074765
63,7180,802,408074765
92,7180,802,408074765
74,7231,802,408074765
27,7445,802,408074765
5,7510,802,408074765
20,7521,802,408074765
33,7575,802,408074765
106,8506,802,408074765
74,5498,757,408074781
63,5498,757,408074781
363,5698,757,408074781
106,5729,757,408074781
90,5734,757,408074781
32,5762,757,408074781
28,5766,757,408074781
92,5772,757,408074781
20,5827,757,408074781
27,6156,757,408074781
5,6168,757,408074781
32,13931,757,408075170
106,13943,757,408075170
74,13950,757,408075170
28,13996,757,408075170
90,14000,757,408075170
92,14008,757,408075170
20,14038,757,408075170
5,14376,757,408075170
27,14444,757,408075170
313,14768,757,408075170
32,19108,757,408075172
106,19144,757,408075172
90,19154,757,408075172
74,19156,757,408075172
28,19194,757,408075172
92,19226,757,408075172
20,19235,757,408075172
5,19570,757,408075172
27,19690,757,408075172
313,19768,757,408075172
90,21844,802,408077070
183,22400,802,408077070
24,22400,802,408077070
106,22407,802,408077070
32,22916,802,408077070
28,23010,802,408077070
92,23030,802,408077070
74,23228,802,408077070
63,23295,802,408077070
20,23829,802,408077070
27,23830,802,408077070
33,23898,802,408077070
5,23990,802,408077070
360,15700,243,408077072
90,16060,243,408077072
63,16075,243,408077072
106,16149,243,408077072
32,16196,243,408077072
74,16246,243,408077072
27,16270,243,408077072
107,16440,243,408077072
5,16470,243,408077072
33,17154,243,408077072
20,17314,243,408077072
183,15745,757,408077092
74,15745,757,408077092
63,15745,757,408077092
90,16212,757,408077092
363,16245,757,408077092
32,16369,757,408077092
106,16385,757,408077092
28,16485,757,408077092
92,16510,757,408077092
20,16568,757,408077092
5,17485,757,408077092
27,17490,757,408077092
90,40338,533,408077331
63,40356,533,408077331
74,40793,533,408077331
32,40806,533,408077331
5,40890,533,408077331
20,40933,533,408077331
219,42294,533,408077331
27,42324,533,408077331
63,29552,109,408078089
32,29606,109,408078089
90,29884,109,408078089
20,30008,109,408078089
15,30036,109,408078089
28,30172,109,408078089
107,30240,109,408078089
106,30327,109,408078089
33,36480,109,408078089
74,4165,802,408078143
24,4165,802,408078143
63,4236,802,408078143
32,4291,802,408078143
90,4295,802,408078143
28,4316,802,408078143
92,4325,802,408078143
20,4610,802,408078143
5,4640,802,408078143
33,4766,802,408078143
106,5488,802,408078143
74,75603,163,408078732
32,76025,163,408078732
90,76384,163,408078732
20,77408,163,408078732
106,78020,163,408078732
123,32150,532,408078828
90,32381,532,408078828
74,32427,532,408078828
32,32834,532,408078828
27,33024,532,408078828
5,33124,532,408078828
63,33226,532,408078828
63,29152,243,408078950
106,29398,243,408078950
32,29405,243,408078950
27,30306,243,408078950
90,30329,243,408078950
5,30474,243,408078950
63,34869,532,408078957
32,34992,532,408078957
90,35702,532,408078957
27,35774,532,408078957
5,35833,532,408078957
63,26073,238,408078964
106,26106,238,408078964
32,26308,238,408078964
74,26733,238,408078964
90,26944,238,408078964
27,27036,238,408078964
20,27228,238,408078964
63,27998,238,408078975
106,28031,238,408078975
32,28305,238,408078975
74,28737,238,408078975
90,28961,238,408078975
27,29045,238,408078975
63,2599,757,408081044
74,2599,757,408081044
363,2651,757,408081044
92,2730,757,408081044
28,2731,757,408081044
32,2759,757,408081044
20,2784,757,408081044
90,2931,757,408081044
5,2933,757,408081044
106,3292,757,408081044
63,3649,757,408081046
74,3649,757,408081046
363,3722,757,408081046
92,3822,757,408081046
28,3823,757,408081046
32,3842,757,408081046
20,3875,757,408081046
90,4022,757,408081046
5,4024,757,408081046
106,4389,757,408081046
219,3700,533,408081048
32,3954,533,408081048
63,3956,533,408081048
5,3998,533,408081048
90,4018,533,408081048
20,4142,533,408081048
123,4184,533,408081048
106,4755,533,408081048
360,5165,243,408081864
32,5270,243,408081864
90,5272,243,408081864
27,5297,243,408081864
63,5315,243,408081864
74,5348,243,408081864
5,5398,243,408081864
106,5639,243,408081864
107,5738,243,408081864
20,5810,243,408081864
360,5165,243,408081866
32,5270,243,408081866
90,5272,243,408081866
27,5297,243,408081866
63,5315,243,408081866
74,5348,243,408081866
5,5398,243,408081866
106,5639,243,408081866
107,5738,243,408081866
20,5810,243,408081866
28,4121,532,408081868
74,4207,532,408081868
92,4212,532,408081868
90,4255,532,408081868
106,4316,532,408081868
5,4346,532,408081868
32,4377,532,408081868
27,4465,532,408081868
20,4579,532,408081868
63,4633,532,408081868
363,5774,532,408081868
74,5515,802,408081871
24,5515,802,408081871
32,5669,802,408081871
63,5693,802,408081871
28,5694,802,408081871
92,5701,802,408081871
90,5912,802,408081871
27,5959,802,408081871
20,6013,802,408081871
5,6079,802,408081871
33,6106,802,408081871
106,6951,802,408081871
24,6390,802,408081873
32,6558,802,408081873
28,6587,802,408081873
63,6590,802,408081873
92,6593,802,408081873
74,6637,802,408081873
90,6811,802,408081873
27,6856,802,408081873
20,6923,802,408081873
5,6976,802,408081873
33,6981,802,408081873
106,7866,802,408081873
24,8540,802,408081875
32,8745,802,408081875
28,8780,802,408081875
92,8784,802,408081875
63,8794,802,408081875
74,8858,802,408081875
90,9018,802,408081875
27,9058,802,408081875
33,9131,802,408081875
20,9158,802,408081875
5,9180,802,408081875
106,10152,802,408081875
110,9670,163,408081877
74,9730,163,408081877
90,9975,163,408081877
27,10034,163,408081877
28,10149,163,408081877
32,10172,163,408081877
5,10221,163,408081877
20,10263,163,408081877
63,10343,163,408081877
363,11228,163,408081877
106,11242,163,408081877
81,20970,163,408081877
107,23004,163,408081877
183,25990,757,408081930
74,25990,757,408081930
63,26640,757,408081930
32,26971,757,408081930
106,27051,757,408081930
28,27210,757,408081930
92,27265,757,408081930
20,27366,757,408081930
90,28275,757,408081930
5,29240,757,408081930
24,3776,802,408081976
63,3844,802,408081976
32,3896,802,408081976
28,3920,802,408081976
90,3922,802,408081976
92,3930,802,408081976
27,4178,802,408081976
20,4206,802,408081976
5,4240,802,408081976
33,4395,802,408081976
106,5122,802,408081976
110,36740,163,408082197
90,37986,163,408082197
28,38374,163,408082197
74,38378,163,408082197
20,38435,163,408082197
32,38445,163,408082197
5,38470,163,408082197
63,39440,163,408082197
106,46979,163,408082197
63,42450,459,408082201
74,42508,459,408082201
5,42660,459,408082201
32,42933,459,408082201
20,43222,459,408082201
90,43462,459,408082201
63,47174,282,408082203
74,47192,282,408082203
5,47292,282,408082203
32,47675,282,408082203
20,47972,282,408082203
360,2490,243,408082557
63,2500,243,408082557
90,2537,243,408082557
5,2548,243,408082557
74,2579,243,408082557
106,2606,243,408082557
32,2626,243,408082557
33,2754,243,408082557
20,2829,243,408082557
313,3000,243,408082557
74,59174,54,408084222
63,59174,54,408084222
32,59359,54,408084222
90,59464,54,408084222
106,60051,54,408084222
20,60977,54,408084222
107,61280,54,408084222
60,61667,54,408084222
183,64837,11,54,408084222
74,59174,54,408084224
63,59174,54,408084224
32,59359,54,408084224
90,59464,54,408084224
106,60051,54,408084224
60,60500,54,408084224
20,60977,54,408084224
107,61280,54,408084224
183,64837,11,54,408084224
74,67434,54,408084226
32,67826,54,408084226
90,67952,54,408084226
106,68523,54,408084226
63,68818,54,408084226
20,69563,54,408084226
60,70094,54,408084226
107,70260,54,408084226
183,73500,24,54,408084226
74,67434,54,408084228
32,67826,54,408084228
90,67952,54,408084228
106,68523,54,408084228
63,68818,54,408084228
20,69563,54,408084228
107,70260,54,408084228
60,70769,54,408084228
183,73500,24,54,408084228
110,3714,163,408084378
28,3900,163,408084378
20,4013,163,408084378
74,4084,163,408084378
90,4120,163,408084378
106,4198,163,408084378
63,4276,163,408084378
32,4309,163,408084378
5,4356,163,408084378
360,15960,243,408084620
32,16234,243,408084620
63,16384,243,408084620
90,16398,243,408084620
74,16505,243,408084620
27,16528,243,408084620
106,16659,243,408084620
5,16664,243,408084620
107,16964,243,408084620
20,17166,243,408084620
313,18000,243,408084620
110,13410,163,408085259
74,13590,163,408085259
90,13948,163,408085259
28,14211,163,408085259
20,14327,163,408085259
5,14355,163,408085259
63,14445,163,408085259
32,15462,163,408085259
106,18765,163,408085259
81,21690,163,408085259
74,13494,757,408085321
63,13830,757,408085321
363,13944,757,408085321
32,14031,757,408085321
106,14056,757,408085321
28,14145,757,408085321
20,14258,757,408085321
90,14952,757,408085321
5,15366,757,408085321
74,14544,757,408085323
63,14907,757,408085323
363,14994,757,408085323
32,15115,757,408085323
106,15148,757,408085323
28,15240,757,408085323
20,15349,757,408085323
90,16053,757,408085323
5,16458,757,408085323
74,14544,757,408085325
63,14907,757,408085325
363,14994,757,408085325
32,15115,757,408085325
106,15148,757,408085325
28,15240,757,408085325
20,15349,757,408085325
90,16053,757,408085325
5,16458,757,408085325
74,15594,757,408085327
63,15984,757,408085327
363,16044,757,408085327
32,16215,757,408085327
106,16240,757,408085327
28,16326,757,408085327
20,16441,757,408085327
90,17154,757,408085327
5,17550,757,408085327
90,14532,238,408085341
32,14539,238,408085341
63,14550,238,408085341
28,14622,238,408085341
74,15311,238,408085341
20,15535,238,408085341
106,16329,238,408085341
185,19745,13,408087637
680,19941,228,13,408087637
106,20714,13,408087637
32,20728,13,408087637
63,20780,13,408087637
90,21691,13,408087637
20,21924,13,408087637
60,33670,13,408087637
33,37412,13,408087637
90,29668,163,408087648
28,29891,163,408087648
74,29907,163,408087648
63,30735,163,408087648
110,8970,163,408088813
90,9418,163,408088813
28,9591,163,408088813
5,9636,163,408088813
20,9717,163,408088813
63,9726,163,408088813
32,10855,163,408088813
106,14151,163,408088813
81,17550,163,408088813
74,8367,757,408088915
63,8574,757,408088915
32,8723,757,408088915
106,8724,757,408088915
90,8767,757,408088915
28,8811,757,408088915
92,8814,757,408088915
20,8929,757,408088915
363,9654,757,408088915
5,12561,757,408088915
74,9294,757,408088917
63,9525,757,408088917
363,9654,757,408088917
32,9680,757,408088917
106,9688,757,408088917
28,9771,757,408088917
90,9778,757,408088917
92,9780,757,408088917
20,9893,757,408088917
5,12561,757,408088917
74,9294,757,408088919
63,9525,757,408088919
363,9654,757,408088919
32,9680,757,408088919
106,9688,757,408088919
28,9771,757,408088919
90,9778,757,408088919
92,9780,757,408088919
20,9893,757,408088919
5,12561,757,408088919
74,9894,757,408088921
63,10140,757,408088921
363,10254,757,408088921
32,10300,757,408088921
106,10312,757,408088921
90,10354,757,408088921
28,10398,757,408088921
92,10404,757,408088921
20,10516,757,408088921
5,13185,757,408088921
74,10794,757,408088923
63,11064,757,408088923
363,11154,757,408088923
32,11244,757,408088923
106,11248,757,408088923
90,11292,757,408088923
28,11334,757,408088923
92,11340,757,408088923
20,11452,757,408088923
5,12561,757,408088923
74,10794,757,408088925
63,11064,757,408088925
363,11154,757,408088925
32,11244,757,408088925
106,11248,757,408088925
90,11292,757,408088925
28,11334,757,408088925
92,11340,757,408088925
20,11452,757,408088925
5,12561,757,408088925
74,9867,757,408088927
63,10113,757,408088927
32,10271,757,408088927
106,10284,757,408088927
90,10329,757,408088927
28,10368,757,408088927
92,10377,757,408088927
20,10488,757,408088927
363,11154,757,408088927
5,12561,757,408088927
74,10794,757,408088929
63,11064,757,408088929
363,11154,757,408088929
32,11244,757,408088929
106,11248,757,408088929
90,11292,757,408088929
28,11334,757,408088929
92,11340,757,408088929
20,11452,757,408088929
5,12561,757,408088929
74,10794,757,408088931
63,11064,757,408088931
363,11154,757,408088931
32,11244,757,408088931
106,11248,757,408088931
90,11292,757,408088931
28,11334,757,408088931
92,11340,757,408088931
20,11452,757,408088931
5,12561,757,408088931
74,10794,757,408088933
63,11064,757,408088933
363,11154,757,408088933
32,11244,757,408088933
106,11248,757,408088933
90,11292,757,408088933
28,11334,757,408088933
92,11340,757,408088933
20,11452,757,408088933
5,12561,757,408088933
74,9867,757,408088935
63,10113,757,408088935
32,10271,757,408088935
106,10284,757,408088935
90,10329,757,408088935
28,10368,757,408088935
